id,progressType,takeoffTime,taxiTime,taxipath,time
"EZY53VK","Touchdown",1549640699000,211.15616824709406," 35R-17L E EM B",1549641959300
"BAW13MX","Gate Occupied",1549641749617,194.71687241025026," 35L-17R DB W S 513",1549641961300
"EZY84HN","Taxi Start",1549642052228,126.94444465518592," 35R-17L E A",1549642012300
"DLH252","Touchdown",1549640699000,344.5507506317425," 35R-17L D DM 35L-17R DB W T Y",1549642017300
"EZY53VK","Taxi Start",1549640699000,211.15616824709406," 35R-17L E EM B",1549642021300
"THY4DX","Taxi Start",1549642152621,244.20293406091048," 35R-17L D DM 35L-17R DB W S",1549642028300
"ADH124","Taxi Start",1549642039655,169.65542256105573," K Z WB 35L-17R",1549642046300
"DLH252","Taxi Start",1549642426969,344.5507506317425," 35R-17L D DM 35L-17R DB W T Y",1549642056300
"WZZ2TY","Gate Occupied",1549642888118,468.89212094763633," R K Z WB 35L-17R",1549642081300
"EZY84HN","Gate Occupied",1549642052228,126.94444465518592," 35R-17L E A",1549642097300
"NOS436","Taxi Start",1549642111048,203.67503345307452," K Z WB 35L-17R",1549642097300
"BEL6DR","Touchdown",1549640699000,242.3328498346902," 35R-17L D DM 35L-17R DB W S Y",1549642162300
"EZY152X","Taxi Start",1549642821709,681.709866205839," M C H GE 35L-17R",1549642165300
"BEL6DR","Taxi Start",1549640699000,242.3328498346902," 35R-17L D DM 35L-17R DB W S Y",1549642199300
"DLH1LC","Gate Occupied",1549642968796,431.49884887830007," S K Z WB 35L-17R",1549642201300
"EZY53VK","Gate Occupied",1549642267819,211.15616824709406," 35R-17L E EM B",1549642225300
"TAR757","Taxi Start",1549642501908,486.8405057873887," R K Z WB 35L-17R",1549642237300
"BEL6DR","Taxi Start",1549642466603,242.3328498346902," 35R-17L D DM 35L-17R DB W S Y",1549642377300
